COUNTY,ZIPCODE,PWSID,"AnalyticalResultValue.1,1-dichloroethane","AnalyticalResultValue.1,2,3-trichloropropane","AnalyticalResultValue.1,3-butadiene","AnalyticalResultValue.1,4-dioxane",AnalyticalResultValue.17-alpha-ethynylestrad,AnalyticalResultValue.17-beta-estradiol,"AnalyticalResultValue.4-androstene-3,17-dion",AnalyticalResultValue.Aerobic spores,AnalyticalResultValue.E. coli,AnalyticalResultValue.Enterococci,AnalyticalResultValue.Enteroviruses (RT-qPCR,AnalyticalResultValue.Enteroviruses (cell cu,AnalyticalResultValue.HCFC-22,AnalyticalResultValue.Halon 1011,AnalyticalResultValue.Male specific phage,AnalyticalResultValue.Noroviruses GIA,AnalyticalResultValue.Noroviruses GIB,AnalyticalResultValue.Noroviruses GII,AnalyticalResultValue.PFBS,AnalyticalResultValue.PFHpA,AnalyticalResultValue.PFHxS,AnalyticalResultValue.PFNA,AnalyticalResultValue.PFOA,AnalyticalResultValue.PFOS,AnalyticalResultValue.Somatic phage,AnalyticalResultValue.Total coliforms,AnalyticalResultValue.bromomethane,AnalyticalResultValue.chlorate,AnalyticalResultValue.chloromethane,AnalyticalResultValue.chromium,AnalyticalResultValue.chromium-6,AnalyticalResultValue.cobalt,AnalyticalResultValue.equilin,AnalyticalResultValue.estriol,AnalyticalResultValue.estrone,AnalyticalResultValue.germanium,AnalyticalResultValue.manganese,AnalyticalResultValue.molybdenum,AnalyticalResultValue.n-propylbenzene,AnalyticalResultValue.sec-butylbenzene,AnalyticalResultValue.strontium,AnalyticalResultValue.tellurium,AnalyticalResultValue.testosterone,AnalyticalResultValue.vanadium,"indices.1,1-dichloroethane","indices.1,2,3-trichloropropane","indices.1,3-butadiene","indices.1,4-dioxane",indices.17-alpha-ethynylestrad,indices.17-beta-estradiol,"indices.4-androstene-3,17-dion",indices.Aerobic spores,indices.E. coli,indices.Enterococci,indices.Enteroviruses (RT-qPCR,indices.Enteroviruses (cell cu,indices.HCFC-22,indices.Halon 1011,indices.Male specific phage,indices.Noroviruses GIA,indices.Noroviruses GIB,indices.Noroviruses GII,indices.PFBS,indices.PFHpA,indices.PFHxS,indices.PFNA,indices.PFOA,indices.PFOS,indices.Somatic phage,indices.Total coliforms,indices.bromomethane,indices.chlorate,indices.chloromethane,indices.chromium,indices.chromium-6,indices.cobalt,indices.equilin,indices.estriol,indices.estrone,indices.germanium,indices.manganese,indices.molybdenum,indices.n-propylbenzene,indices.sec-butylbenzene,indices.strontium,indices.tellurium,indices.testosterone,indices.vanadium,countyname,state,indices.sum,population
28069,39354,MS0500009,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,47.3,0.141421356,0.141421356,0.084,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,6.56,0.707106781,0.021213203,0.028284271,258.907,0.707106781,7.07E-05,0.141421356,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,KEMPER,MS,6,10294.00
27063,56187,MN1530011,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.32,0.043,0.707106781,,,,,,6.3,,,585,,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,1,0,,,,,,1,,,4,,,0,JACKSON,MN,7,10260.00
46109,57279,SD4600371,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,ROBERTS,SD,0,10251.00
22025,71418,LA1073047,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,CATAHOULA,LA,0,10238.00
48315,75668,TX1720002,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,35,0.141421356,0.53,0.27,0.707106781,,,,0.707106781,4.844,1.433,0.021213203,0.028284271,140,0.707106781,,1.2,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,1,0,,,,0,1,1,0,0,3,0,,1,MARION,TX,9,10235.00
37103,28585,NC6054001,0.038,0.021213203,0.070710678,0.23,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.15,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1740,0.141421356,0.62,0.19,0.707106781,0.002828427,0.000565685,0.001414214,,,2.2,,,170,,7.07E-05,0.7,1,0,0,1,0,0,0,,,,,,0,1,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,0,0,0,,,1,,,3,,0,1,JONES,NC,12,10215.00
29173,63401,MO2010344,0.021213203,0.021213203,0.070710678,0.4,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1370,0.141421356,0.74,0.58,0.707106781,,,,,,1.46,,,122,,,1.59,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,,,1,,,3,,,1,RALLS,MO,11,10192.00
37029,27976,NC0470015,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,661,0.141421356,0.58,0.46,0.707106781,,,,0.707106781,35.699,0.707106781,0.021213203,0.028284271,460,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,0,2,0,0,0,4,0,,0,CAMDEN,NC,11,10187.00
21053,42602,TN0000088,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.06,0.707106781,0.002828427,0.000565685,0.001414214,,,0.707106781,,,118,,7.07E-05,0.332,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,,,0,,,3,,0,1,CLINTON,KY,5,10146.00
19161,50588,IA1178097,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,281,0.141421356,0.6,0.281,0.707106781,,,,,,7.5,,,569,,,1.2,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,,,,,,1,,,4,,,1,SAC,IA,10,10071.00
32033,89301,NV0000038,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,24,0.141421356,3.1,2.6,0.707106781,,,,0.707106781,13,1.7,0.021213203,0.028284271,420,0.707106781,,4.5,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,2,2,0,,,,0,2,1,0,0,4,0,,2,WHITE PINE,NV,14,10057.00
1105,36786,AL0001100,0.03,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,202,0.141421356,1.7,0.773,0.707106781,,,,0.707106781,70,0.707106781,0.021213203,0.028284271,1300,0.707106781,,0.434,1,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,0,2,0,0,0,4,0,,1,PERRY,AL,13,10020.00
5077,72372,AR0000536,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,2.88,3.51,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,0.707106781,0.707106781,0.021213203,0.028284271,313,0.707106781,7.07E-05,1.95,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,0,1,LEE,AR,10,10015.00
20117,66427,KS2011708,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,472.556,0.141421356,0.3,0.27,0.707106781,,,,0.707106781,30,1.1,0.021213203,0.028284271,456.518,0.707106781,,8.469,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,,,,0,2,1,0,0,4,0,,2,MARSHALL,KS,13,10002.00
22021,71418,LA1073047,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,CALDWELL,LA,0,9989.00
28155,38925,MS0490002,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.021213203,0.707106781,,,,0.707106781,50,0.707106781,0.021213203,0.028284271,95,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,0,2,0,0,0,3,0,,0,WEBSTER,MS,5,9987.00
21169,42166,KY0860426,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,87.6,0.141421356,11.3,0.16,0.707106781,,,,0.707106781,3.5,1.17,0.021213203,0.028284271,205,0.707106781,,0.769,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,2,1,0,,,,0,1,1,0,0,3,0,,1,METCALFE,KY,10,9983.00
48369,79035,TX1850003,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,160,0.141421356,1.8,2.26,0.707106781,,,,0.707106781,3.33,5.68,0.021213203,0.028284271,1190,0.707106781,,15.1,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,2,0,,,,0,1,1,0,0,4,0,,2,PARMER,TX,12,9965.00
40085,73463,OK1010830,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,2000,0.141421356,0.578,0.165,0.707106781,,,,,,8.12,,,631,,,19.5,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,3,0,1,1,0,,,,,,1,,,4,,,2,LOVE,OK,12,9742.00
19091,50597,IA7470099,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,158.567,0.141421356,0.141421356,0.021213203,0.707106781,,,,0.707106781,23,3.053,0.021213203,0.028284271,581,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,,,,0,2,1,0,0,4,0,,0,HUMBOLDT,IA,8,9688.00
2185,99723,AK2320078,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,NORTH SLOPE BOROUH,AK,0,9686.00
17079,62424,IL0790010,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,546.801,0.141421356,1.805,1.778,0.707106781,,,,,,0.707106781,,,106.248,,,1.999,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,,,0,,,3,,,1,JASPER,IL,9,9592.00
27133,56164,SD4600429,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.401,0.412,0.707106781,,,,0.707106781,0.707106781,1.78,0.021213203,0.028284271,199,0.707106781,,1.224,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,2,0,,,,0,0,1,0,0,3,0,,1,ROCK,MN,8,9520.00
20107,66064,KS2012101,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.0523,0.707106781,,,,0.707106781,34.8,1.4,0.021213203,0.028284271,249,0.707106781,,0.5,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,,,,0,2,1,0,0,3,0,,1,LINN,KS,8,9516.00
21149,42301,KY0300450,0.021213203,0.021213203,0.070710678,0.2,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,22,0.141421356,1.6,1.5,0.707106781,,,,,,68,,,100,,,1,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,2,0,,,,,,2,,,3,,,1,MC LEAN,KY,11,9496.00
13319,31061,GA2370087,0.021213203,0.021213203,0.070710678,0.19548,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,884.57,0.141421356,0.141421356,0.185,0.707106781,0.002828427,0.000565685,0.001414214,,,0.707106781,,,44.112,,7.07E-05,0.682,0,0,0,1,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,0,1,0,0,0,0,,,0,,,3,,0,1,WILKINSON,GA,8,9432.00
13155,31750,GA0170000,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.3,0.03,1.7,,,,,,0.707106781,,,210.3,,,0.9,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,1,1,,,,,,0,,,3,,,1,IRWIN,GA,7,9427.00
38061,58746,ND5100515,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,MOUNTRAIL,ND,0,9376.00
19039,50213,IA2576705,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.00086,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.16,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,0.707106781,23.6,0.021213203,0.028284271,121,0.707106781,7.07E-05,0.469,0,0,0,0,0,0,1,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,1,CLARKE,IA,8,9325.00
30095,59061,MT0003587,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,STILLWATER,MT,0,9318.00
20029,67420,KS2015711,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,2,2,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,0.707106781,0.707106781,0.021213203,0.028284271,450,0.707106781,7.07E-05,10.578,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,2,CLOUD,KS,10,9292.00
27117,56164,SD4600429,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.401,0.412,0.707106781,,,,0.707106781,0.707106781,1.78,0.021213203,0.028284271,199,0.707106781,,1.224,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,2,0,,,,0,0,1,0,0,3,0,,1,PIPESTONE,MN,8,9270.00
13165,30442,GA1650000,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.021213203,0.707106781,,,,0.707106781,58,0.707106781,0.021213203,0.028284271,220.541,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,0,2,0,0,0,3,0,,0,JENKINS,GA,5,9269.00
21055,42459,KY1170995,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.33,0.37,0.707106781,,,,0.707106781,19.2,4.497,0.021213203,0.028284271,212,0.707106781,,0.656,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,2,0,,,,0,2,1,0,0,3,0,,1,CRITTENDEN,KY,10,9255.00
48429,76450,TX2520007,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,STEPHENS,TX,0,9247.00
19147,50597,IA7470099,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,38.3,0.141421356,0.141421356,0.021213203,0.707106781,,,,0.707106781,296,6.2,0.021213203,0.028284271,763,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,,,,0,3,1,0,0,4,0,,0,PALO ALTO,IA,9,9185.00
19073,51462,IA3759031,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,2900,0.141421356,0.141421356,0.16,0.707106781,,,,0.707106781,96.9,23.6,0.021213203,0.028284271,504,0.707106781,,0.469,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,3,0,0,1,0,,,,0,2,2,0,0,4,0,,1,GREENE,IA,13,9139.00
31081,68980,NE3100101,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,2.98,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,147.455,0.141421356,1.434,1.254,0.707106781,,,,,,2.332,,,571.221,,,6.394,0,0,0,0,,,,,,,,,2,0,,,,,0,0,0,0,0,0,,,0,1,0,1,2,0,,,,,,1,,,4,,,2,HAMILTON,NE,13,9112.00
20205,66757,KS2020502,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,WILSON,KS,0,9105.00
8019,80476,CO0110035,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,CLEAR CREEK,CO,0,9031.00
13209,30474,GA2830000,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.081,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,78,0.141421356,0.141421356,0.021213203,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,104.61,0.707106781,0.021213203,0.028284271,594.724,0.707106781,7.07E-05,0.208,0,0,0,0,0,0,0,,,,,,1,0,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,1,MONTGOMERY,GA,10,9021.00
29125,65401,MO3010700,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,65.6,0.141421356,0.141421356,0.053,0.707106781,,,,,,0.707106781,,,54,,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,1,0,,,,,,0,,,3,,,0,MARIES,MO,5,9018.00
13315,31750,GA0170000,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.3,0.03,1.7,,,,,,0.707106781,,,210.3,,,0.9,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,1,1,,,,,,0,,,3,,,1,WILCOX,GA,7,8960.00
48237,76487,TX2520007,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.253,0.0574,0.707106781,0.002828427,0.000565685,0.001414214,,,1.12,,,317,,7.07E-05,1.26,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,,,1,,,4,,0,1,JACK,TX,8,8957.00
28053,39194,MS0820014,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.062,0.707106781,,,,,,0.707106781,,,84.925,,,0.387,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,,,,,,0,,,3,,,1,HUMPHREYS,MS,5,8922.00
51115,23061,VA4073311,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.99,0.8,0.707106781,,,,,,0.707106781,,,96,,,0.41,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,2,0,,,,,,0,,,3,,,1,MATHEWS,VA,7,8897.00
22081,71019,LA1081010,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,300,0.141421356,0.141421356,0.031,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,7.51,0.707106781,0.021213203,0.028284271,29.1,0.707106781,7.07E-05,0.54,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,RED RIVER,LA,7,8894.00
13141,31087,GA2370087,0.021213203,0.021213203,0.070710678,0.19548,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,884.57,0.141421356,0.141421356,0.185,0.707106781,0.002828427,0.000565685,0.001414214,,,0.707106781,,,44.112,,7.07E-05,0.682,0,0,0,1,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,0,1,0,0,0,0,,,0,,,3,,0,1,HANCOCK,GA,8,8879.00
21223,40011,KY0520192,0.021213203,0.021213203,0.070710678,0.29,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.021213203,0.707106781,,,,,,2.8,,,200,,,0.141421356,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,1,,,3,,,0,TRIMBLE,KY,5,8816.00
5099,71858,AR0000887,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,260,0.141421356,0.141421356,0.13,0.707106781,,,,0.707106781,8.43,0.707106781,0.021213203,0.028284271,189,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,0,1,0,,,,0,1,0,0,0,3,0,,0,NEVADA,AR,7,8799.00
29137,65260,MO2024363,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,592,0.141421356,1.98,2.2,0.707106781,0.002828427,0.000565685,0.001414214,,,2.06,,,114,,7.07E-05,0.45,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,0,0,0,,,1,,,3,,0,1,MONROE,MO,10,8774.00
31027,68739,NE3102702,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.4,0.35,0.707106781,,,,0.707106781,75,77,0.021213203,0.028284271,752,0.707106781,,4.8,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,2,0,,,,0,2,2,0,0,4,0,,2,CEDAR,NE,13,8711.00
