,COUNTY,"AnalyticalResultValue.count.1,1-dichloroethane","AnalyticalResultValue.count.1,2,3-trichloropropane","AnalyticalResultValue.count.1,3-butadiene","AnalyticalResultValue.count.1,4-dioxane",AnalyticalResultValue.count.17-alpha-ethynylestrad,AnalyticalResultValue.count.17-beta-estradiol,"AnalyticalResultValue.count.4-androstene-3,17-dion",AnalyticalResultValue.count.Aerobic spores,AnalyticalResultValue.count.E. coli,AnalyticalResultValue.count.Enterococci,AnalyticalResultValue.count.Enteroviruses (RT-qPCR,AnalyticalResultValue.count.Enteroviruses (cell cu,AnalyticalResultValue.count.HCFC-22,AnalyticalResultValue.count.Halon 1011,AnalyticalResultValue.count.Male specific phage,AnalyticalResultValue.count.Noroviruses GIA,AnalyticalResultValue.count.Noroviruses GIB,AnalyticalResultValue.count.Noroviruses GII,AnalyticalResultValue.count.PFBS,AnalyticalResultValue.count.PFHpA,AnalyticalResultValue.count.PFHxS,AnalyticalResultValue.count.PFNA,AnalyticalResultValue.count.PFOA,AnalyticalResultValue.count.PFOS,AnalyticalResultValue.count.Somatic phage,AnalyticalResultValue.count.Total coliforms,AnalyticalResultValue.count.bromomethane,AnalyticalResultValue.count.chlorate,AnalyticalResultValue.count.chloromethane,AnalyticalResultValue.count.chromium,AnalyticalResultValue.count.chromium-6,AnalyticalResultValue.count.cobalt,AnalyticalResultValue.count.equilin,AnalyticalResultValue.count.estriol,AnalyticalResultValue.count.estrone,AnalyticalResultValue.count.germanium,AnalyticalResultValue.count.manganese,AnalyticalResultValue.count.molybdenum,AnalyticalResultValue.count.n-propylbenzene,AnalyticalResultValue.count.sec-butylbenzene,AnalyticalResultValue.count.strontium,AnalyticalResultValue.count.tellurium,AnalyticalResultValue.count.testosterone,AnalyticalResultValue.count.vanadium,"indices.count.1,1-dichloroethane","indices.count.1,2,3-trichloropropane","indices.count.1,3-butadiene","indices.count.1,4-dioxane",indices.count.17-alpha-ethynylestrad,indices.count.17-beta-estradiol,"indices.count.4-androstene-3,17-dion",indices.count.Aerobic spores,indices.count.E. coli,indices.count.Enterococci,indices.count.Enteroviruses (RT-qPCR,indices.count.Enteroviruses (cell cu,indices.count.HCFC-22,indices.count.Halon 1011,indices.count.Male specific phage,indices.count.Noroviruses GIA,indices.count.Noroviruses GIB,indices.count.Noroviruses GII,indices.count.PFBS,indices.count.PFHpA,indices.count.PFHxS,indices.count.PFNA,indices.count.PFOA,indices.count.PFOS,indices.count.Somatic phage,indices.count.Total coliforms,indices.count.bromomethane,indices.count.chlorate,indices.count.chloromethane,indices.count.chromium,indices.count.chromium-6,indices.count.cobalt,indices.count.equilin,indices.count.estriol,indices.count.estrone,indices.count.germanium,indices.count.manganese,indices.count.molybdenum,indices.count.n-propylbenzene,indices.count.sec-butylbenzene,indices.count.strontium,indices.count.tellurium,indices.count.testosterone,indices.count.vanadium,"AnalyticalResultValue.max.1,1-dichloroethane","AnalyticalResultValue.max.1,2,3-trichloropropane","AnalyticalResultValue.max.1,3-butadiene","AnalyticalResultValue.max.1,4-dioxane",AnalyticalResultValue.max.17-alpha-ethynylestrad,AnalyticalResultValue.max.17-beta-estradiol,"AnalyticalResultValue.max.4-androstene-3,17-dion",AnalyticalResultValue.max.Aerobic spores,AnalyticalResultValue.max.E. coli,AnalyticalResultValue.max.Enterococci,AnalyticalResultValue.max.Enteroviruses (RT-qPCR,AnalyticalResultValue.max.Enteroviruses (cell cu,AnalyticalResultValue.max.HCFC-22,AnalyticalResultValue.max.Halon 1011,AnalyticalResultValue.max.Male specific phage,AnalyticalResultValue.max.Noroviruses GIA,AnalyticalResultValue.max.Noroviruses GIB,AnalyticalResultValue.max.Noroviruses GII,AnalyticalResultValue.max.PFBS,AnalyticalResultValue.max.PFHpA,AnalyticalResultValue.max.PFHxS,AnalyticalResultValue.max.PFNA,AnalyticalResultValue.max.PFOA,AnalyticalResultValue.max.PFOS,AnalyticalResultValue.max.Somatic phage,AnalyticalResultValue.max.Total coliforms,AnalyticalResultValue.max.bromomethane,AnalyticalResultValue.max.chlorate,AnalyticalResultValue.max.chloromethane,AnalyticalResultValue.max.chromium,AnalyticalResultValue.max.chromium-6,AnalyticalResultValue.max.cobalt,AnalyticalResultValue.max.equilin,AnalyticalResultValue.max.estriol,AnalyticalResultValue.max.estrone,AnalyticalResultValue.max.germanium,AnalyticalResultValue.max.manganese,AnalyticalResultValue.max.molybdenum,AnalyticalResultValue.max.n-propylbenzene,AnalyticalResultValue.max.sec-butylbenzene,AnalyticalResultValue.max.strontium,AnalyticalResultValue.max.tellurium,AnalyticalResultValue.max.testosterone,AnalyticalResultValue.max.vanadium,"indices.max.1,1-dichloroethane","indices.max.1,2,3-trichloropropane","indices.max.1,3-butadiene","indices.max.1,4-dioxane",indices.max.17-alpha-ethynylestrad,indices.max.17-beta-estradiol,"indices.max.4-androstene-3,17-dion",indices.max.Aerobic spores,indices.max.E. coli,indices.max.Enterococci,indices.max.Enteroviruses (RT-qPCR,indices.max.Enteroviruses (cell cu,indices.max.HCFC-22,indices.max.Halon 1011,indices.max.Male specific phage,indices.max.Noroviruses GIA,indices.max.Noroviruses GIB,indices.max.Noroviruses GII,indices.max.PFBS,indices.max.PFHpA,indices.max.PFHxS,indices.max.PFNA,indices.max.PFOA,indices.max.PFOS,indices.max.Somatic phage,indices.max.Total coliforms,indices.max.bromomethane,indices.max.chlorate,indices.max.chloromethane,indices.max.chromium,indices.max.chromium-6,indices.max.cobalt,indices.max.equilin,indices.max.estriol,indices.max.estrone,indices.max.germanium,indices.max.manganese,indices.max.molybdenum,indices.max.n-propylbenzene,indices.max.sec-butylbenzene,indices.max.strontium,indices.max.tellurium,indices.max.testosterone,indices.max.vanadium,countyname,state,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum
18,1043,116.0,116.0,116.0,116.0,4.0,4.0,4.0,,,,,,116.0,116.0,,,,,116.0,116.0,116.0,116.0,116.0,116.0,,,116.0,230.0,116.0,230.0,230.0,230.0,4.0,4.0,4.0,,,230.0,,,230.0,,4.0,230.0,116.0,116.0,116.0,116.0,4.0,4.0,4.0,,,,,,116.0,116.0,,,,,116.0,116.0,116.0,116.0,116.0,116.0,,,116.0,230.0,116.0,230.0,230.0,230.0,4.0,4.0,4.0,,,230.0,,,230.0,,4.0,230.0,0.021213202999999996,0.021213202999999996,0.070710678,2.5,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.15,0.02,0.021213202999999996,0.014142136000000001,0.09,0.18,,,0.141421356,2600.0,0.2,1.7,0.51,0.7071067809999999,0.002828427,0.000565685,0.001414214,,,1.2,,,87.0,,7.070000000000001e-05,0.8,0.0,0.0,0.0,1.5528419690000002,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.22184875,0.301029996,0.0,0.0,0.653212514,0.653212514,,,0.0,2.1139433519999997,0.0,0.929418926,1.230448921,0.0,0.0,0.0,0.0,,,0.079181246,,,2.462397998,,0.0,0.602059991,Cullman,AL,0.38569986346428575,3262.0,0.0,1.5528419690000002,0.8839178470000001,2.1139433519999997,0.3048839623333333,0.0,10.799596177000002
19,1045,34.0,34.0,34.0,34.0,26.0,26.0,26.0,,,,,,34.0,34.0,,,,,34.0,34.0,34.0,34.0,34.0,34.0,,,34.0,58.0,34.0,58.0,58.0,58.0,26.0,26.0,26.0,12.0,12.0,58.0,6.0,6.0,58.0,12.0,26.0,58.0,34.0,34.0,34.0,34.0,26.0,26.0,26.0,,,,,,34.0,34.0,,,,,34.0,34.0,34.0,34.0,34.0,34.0,,,34.0,58.0,34.0,58.0,58.0,58.0,26.0,26.0,26.0,12.0,12.0,58.0,6.0,6.0,58.0,12.0,26.0,58.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,53.2,0.141421356,0.7,0.049,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,16.0,0.7071067809999999,0.021213202999999996,0.028284271,1170.1,0.7071067809999999,7.070000000000001e-05,0.141421356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.42488163700000003,0.0,0.544068044,0.213074825,0.0,0.0,0.0,0.0,0.0,1.204119983,0.0,0.0,0.0,3.591101725,0.0,0.0,0.0,Dale,AL,0.18112867315151518,1112.0,0.0,0.0,0.7247074323333332,0.42488163700000003,0.0,0.0,5.977246214000001
20,1047,28.0,28.0,28.0,28.0,,,,,,,,,28.0,28.0,,,,,28.0,28.0,28.0,28.0,28.0,28.0,,,28.0,58.0,28.0,58.0,58.0,58.0,,,,44.0,44.0,58.0,22.0,22.0,58.0,44.0,,58.0,28.0,28.0,28.0,28.0,,,,,,,,,28.0,28.0,,,,,28.0,28.0,28.0,28.0,28.0,28.0,,,28.0,58.0,28.0,58.0,58.0,58.0,,,,44.0,44.0,58.0,22.0,22.0,58.0,44.0,,58.0,0.03,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,55.0,0.141421356,1.7,0.773,0.7071067809999999,,,,0.7071067809999999,446.69199999999995,0.7071067809999999,0.021213202999999996,0.028284271,1300.0,0.7071067809999999,,0.483,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.43933269399999997,0.0,0.929418926,1.4110582390000002,0.0,,,,0.0,2.650008175,0.0,0.0,0.0,3.636822098,0.0,,0.382917135,Dallas,AL,0.36344451026923075,974.0,0.0,0.0,1.0600360663333335,0.43933269399999997,0.0,,9.449557267
21,1049,454.0,454.0,454.0,454.0,4.0,4.0,4.0,,,,,,454.0,454.0,,,,,454.0,454.0,454.0,454.0,454.0,454.0,,,454.0,908.0,454.0,908.0,908.0,908.0,4.0,4.0,4.0,,,908.0,,,908.0,,4.0,908.0,454.0,454.0,454.0,454.0,4.0,4.0,4.0,,,,,,454.0,454.0,,,,,454.0,454.0,454.0,454.0,454.0,454.0,,,454.0,908.0,454.0,908.0,908.0,908.0,4.0,4.0,4.0,,,908.0,,,908.0,,4.0,908.0,0.021213202999999996,0.021213202999999996,0.070710678,0.29,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.15,0.02,0.021213202999999996,0.014142136000000001,0.04,0.07,,,0.141421356,2600.0,0.2,0.5,0.51,0.7071067809999999,0.002828427,0.000565685,0.001414214,,,1.2,,,150.0,,7.070000000000001e-05,0.6,0.0,0.0,0.0,0.6172999579999999,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.22184875,0.301029996,0.0,0.0,0.301029996,0.24303804899999998,,,0.0,2.1139433519999997,0.0,0.397940009,1.230448921,0.0,0.0,0.0,0.0,,,0.079181246,,,2.698970004,,0.0,0.477121255,De Kalb,AL,0.3100661262857143,12740.0,0.0,0.6172999579999999,0.8139435724999999,2.1139433519999997,0.17782446516666664,0.0,8.681851536
22,1051,42.0,42.0,42.0,42.0,,,,,,,,,42.0,42.0,,,,,42.0,42.0,42.0,42.0,42.0,42.0,,,42.0,72.0,42.0,72.0,72.0,72.0,,,,8.0,8.0,72.0,4.0,4.0,72.0,8.0,,72.0,42.0,42.0,42.0,42.0,,,,,,,,,42.0,42.0,,,,,42.0,42.0,42.0,42.0,42.0,42.0,,,42.0,72.0,42.0,72.0,72.0,72.0,,,,8.0,8.0,72.0,4.0,4.0,72.0,8.0,,72.0,0.04,0.021213202999999996,0.070710678,0.1,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.01,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,960.0,0.141421356,1.5,1.5,0.7071067809999999,,,,0.7071067809999999,2.06,1.8,0.021213202999999996,0.028284271,640.0,0.7071067809999999,,0.6,0.124938737,0.0,0.0,0.15490196,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.6812412369999998,0.0,0.875061263,1.698970004,0.0,,,,0.0,0.31386722,0.255272505,0.0,0.0,3.329058719,0.0,,0.477121255,Elmore,AL,0.3427089576923077,1124.0,0.017848390999999998,0.15490196,1.1059139576666668,1.6812412369999998,0.0,,8.9104329
23,1053,34.0,34.0,34.0,34.0,,,,,,,,,34.0,34.0,,,,,34.0,34.0,34.0,34.0,34.0,34.0,,,34.0,68.0,34.0,68.0,68.0,68.0,,,,12.0,12.0,68.0,6.0,6.0,68.0,12.0,,68.0,34.0,34.0,34.0,34.0,,,,,,,,,34.0,34.0,,,,,34.0,34.0,34.0,34.0,34.0,34.0,,,34.0,68.0,34.0,68.0,68.0,68.0,,,,12.0,12.0,68.0,6.0,6.0,68.0,12.0,,68.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,670.0,0.141421356,6.1,2.2,5.2,,,,0.7071067809999999,40.0,0.7071067809999999,0.021213202999999996,0.028284271,3070.0,0.7071067809999999,,0.73,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.5250448069999998,0.0,1.484299839,1.865301426,0.7160033440000001,,,,0.0,1.602059991,0.0,0.0,0.0,4.0100171210000015,0.0,,0.562292864,Escambia,AL,0.4525007458461539,1000.0,0.0,0.0,1.4396524323333335,1.5250448069999998,0.0,,11.765019392000001
24,1055,106.0,106.0,106.0,106.0,,,,,,,,,106.0,106.0,,,,,106.0,106.0,106.0,106.0,106.0,106.0,,,106.0,212.0,106.0,212.0,212.0,212.0,,,,,,212.0,,,212.0,,,212.0,106.0,106.0,106.0,106.0,,,,,,,,,106.0,106.0,,,,,106.0,106.0,106.0,106.0,106.0,106.0,,,106.0,212.0,106.0,212.0,212.0,212.0,,,,,,212.0,,,212.0,,,212.0,0.021213202999999996,0.021213202999999996,0.070710678,0.25,,,,,,,,,0.056568542,0.042426407,,,,,0.15,0.03,0.021213202999999996,0.014142136000000001,0.04,0.07,,,0.141421356,2600.0,0.2,0.82,0.61,0.7071067809999999,,,,,,1.2,,,87.0,,,0.8,0.0,0.0,0.0,0.5528419689999999,,,,,,,,,0.0,0.0,,,,,0.22184875,0.477121255,0.0,0.0,0.301029996,0.24303804899999998,,,0.0,2.1139433519999997,0.0,0.612783857,1.30820858,0.0,,,,,,0.079181246,,,2.462397998,,,0.602059991,Etowah,AL,0.42735500204761917,2968.0,0.0,0.5528419689999999,0.8441052786666668,2.1139433519999997,0.20717300833333332,,8.974455043000003
25,1057,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,43.8,0.141421356,0.141421356,0.1,0.7071067809999999,,,,0.7071067809999999,76.9,0.7071067809999999,0.021213202999999996,0.028284271,79.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.340444115,0.0,0.0,0.522878745,0.0,,,,0.0,1.88592634,0.0,0.0,0.0,2.420505837,0.0,,0.0,Fayette,AL,0.19883673219230769,72.0,0.0,0.0,0.490564097,0.340444115,0.0,,5.169755037
26,1059,176.0,176.0,176.0,170.0,,,,,,,,,176.0,176.0,,,,,176.0,176.0,176.0,176.0,176.0,176.0,,,176.0,352.0,176.0,338.0,338.0,338.0,,,,276.0,276.0,338.0,138.0,138.0,338.0,276.0,,338.0,176.0,176.0,176.0,170.0,,,,,,,,,176.0,176.0,,,,,176.0,176.0,176.0,176.0,176.0,176.0,,,176.0,352.0,176.0,338.0,338.0,338.0,,,,276.0,276.0,338.0,138.0,138.0,338.0,276.0,,338.0,0.021213202999999996,0.021213202999999996,0.070710678,1.0,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.06,0.05,,,0.141421356,1600.0,0.141421356,4.5,1.8,0.7071067809999999,,,,0.7071067809999999,190.0,3.2,0.021213202999999996,0.028284271,135.0,0.7071067809999999,,1.2,0.0,0.0,0.0,1.15490196,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.477121255,0.096910013,,,0.0,1.903089987,0.0,1.3521825180000002,1.77815125,0.0,,,,0.0,2.278753601,0.5051499779999999,0.0,0.0,2.6532125140000002,0.0,,0.77815125,Franklin,AL,0.4991393971538462,5942.0,0.0,1.15490196,1.1778079183333334,1.903089987,0.095671878,,12.977624326
27,1061,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,16.0,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,16.0,,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.070000000000001e-05,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,Geneva,AL,0.0,112.0,,,,,,0.0,0.0
28,1065,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,16.0,16.0,16.0,8.0,8.0,16.0,16.0,,16.0,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,16.0,16.0,16.0,8.0,8.0,16.0,16.0,,16.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,202.0,0.141421356,0.763,0.773,0.7071067809999999,,,,0.7071067809999999,70.0,0.7071067809999999,0.021213202999999996,0.028284271,775.0,0.7071067809999999,,0.434,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.004321374,0.0,0.5814945420000001,1.4110582390000002,0.0,,,,0.0,1.84509804,0.0,0.0,0.0,3.412180448,0.0,,0.336459734,Hale,AL,0.3304081683461539,288.0,0.0,0.0,0.9568654938333333,1.004321374,0.0,,8.590612377000001
29,1067,6.0,6.0,6.0,6.0,16.0,16.0,16.0,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,16.0,16.0,16.0,12.0,12.0,12.0,6.0,6.0,12.0,12.0,16.0,12.0,6.0,6.0,6.0,6.0,16.0,16.0,16.0,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,16.0,16.0,16.0,12.0,12.0,12.0,6.0,6.0,12.0,12.0,16.0,12.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.049,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,16.0,0.7071067809999999,0.021213202999999996,0.028284271,510.0,0.7071067809999999,7.070000000000001e-05,0.141421356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.213074825,0.0,0.0,0.0,0.0,0.0,1.204119983,0.0,0.0,0.0,3.2304489210000003,0.0,0.0,0.0,Henry,AL,0.14083768875757577,328.0,0.0,0.0,0.5739206243333334,0.0,0.0,0.0,4.647643729
30,1069,64.0,64.0,64.0,64.0,16.0,16.0,16.0,,,,,,64.0,64.0,,,,,64.0,64.0,64.0,64.0,64.0,64.0,,,64.0,78.0,64.0,78.0,78.0,78.0,16.0,16.0,16.0,12.0,12.0,78.0,6.0,6.0,78.0,12.0,16.0,78.0,64.0,64.0,64.0,64.0,16.0,16.0,16.0,,,,,,64.0,64.0,,,,,64.0,64.0,64.0,64.0,64.0,64.0,,,64.0,78.0,64.0,78.0,78.0,78.0,16.0,16.0,16.0,12.0,12.0,78.0,6.0,6.0,78.0,12.0,16.0,78.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.14,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,49.9,0.141421356,1.7,2.4,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,16.0,1.1,0.021213202999999996,0.028284271,1170.0,0.7071067809999999,7.070000000000001e-05,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.367976785,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.39707055,0.0,0.929418926,1.903089987,0.0,0.0,0.0,0.0,0.0,1.204119983,0.041392685,0.0,0.0,3.591064607,0.0,0.0,0.42324587399999997,Houston,AL,0.2684054362727272,1602.0,0.052568112142857136,0.0,1.1480353465000002,0.39707055,0.0,0.0,8.857379396999999
31,1071,94.0,94.0,94.0,94.0,,,,,,,,,94.0,94.0,,,,,94.0,94.0,94.0,94.0,94.0,94.0,,,94.0,188.0,94.0,188.0,188.0,188.0,,,,,,188.0,,,188.0,,,188.0,94.0,94.0,94.0,94.0,,,,,,,,,94.0,94.0,,,,,94.0,94.0,94.0,94.0,94.0,94.0,,,94.0,188.0,94.0,188.0,188.0,188.0,,,,,,188.0,,,188.0,,,188.0,0.021213202999999996,0.021213202999999996,0.070710678,0.32,,,,,,,,,0.056568542,0.042426407,,,,,0.15,0.02,0.021213202999999996,0.014142136000000001,0.04,0.07,,,0.141421356,2600.0,0.2,0.5,0.51,0.7071067809999999,,,,,,1.2,,,110.0,,,0.6,0.0,0.0,0.0,0.660051938,,,,,,,,,0.0,0.0,,,,,0.22184875,0.301029996,0.0,0.0,0.301029996,0.24303804899999998,,,0.0,2.1139433519999997,0.0,0.397940009,1.230448921,0.0,,,,,,0.079181246,,,2.56427143,,,0.477121255,Jackson,AL,0.4090430924761905,2632.0,0.0,0.660051938,0.7914938101666666,2.1139433519999997,0.17782446516666664,,8.589904942
32,1073,54.0,54.0,54.0,54.0,12.0,12.0,12.0,,,,,,54.0,54.0,,,,,54.0,54.0,54.0,54.0,54.0,54.0,,,54.0,106.0,54.0,108.0,108.0,108.0,12.0,12.0,12.0,32.0,32.0,108.0,16.0,16.0,108.0,32.0,12.0,108.0,54.0,54.0,54.0,54.0,12.0,12.0,12.0,,,,,,54.0,54.0,,,,,54.0,54.0,54.0,54.0,54.0,54.0,,,54.0,106.0,54.0,108.0,108.0,108.0,12.0,12.0,12.0,32.0,32.0,108.0,16.0,16.0,108.0,32.0,12.0,108.0,0.021213202999999996,0.021213202999999996,0.070710678,0.4,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,1300.0,0.141421356,1.0,0.82,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,1.1,2.7,0.021213202999999996,0.028284271,132.0,0.7071067809999999,7.070000000000001e-05,0.9,0.0,0.0,0.0,0.756961951,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.8129133569999998,0.0,0.6989700040000001,1.436692598,0.0,0.0,0.0,0.0,0.0,0.041392685,0.431363764,0.0,0.0,2.643452676,0.0,0.0,0.653212514,Jefferson,AL,0.2568169560303031,1722.0,0.0,0.756961951,0.9772819260000002,1.8129133569999998,0.0,0.0,8.474959549000001
33,1075,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,43.8,0.141421356,0.141421356,0.1,0.7071067809999999,,,,0.7071067809999999,76.9,0.7071067809999999,0.021213202999999996,0.028284271,79.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.340444115,0.0,0.0,0.522878745,0.0,,,,0.0,1.88592634,0.0,0.0,0.0,2.420505837,0.0,,0.0,Lamar,AL,0.19883673219230769,72.0,0.0,0.0,0.490564097,0.340444115,0.0,,5.169755037
34,1077,46.0,46.0,46.0,46.0,,,,,,,,,46.0,46.0,,,,,46.0,46.0,46.0,46.0,46.0,46.0,,,46.0,92.0,46.0,92.0,92.0,92.0,,,,36.0,36.0,92.0,18.0,18.0,92.0,36.0,,92.0,46.0,46.0,46.0,46.0,,,,,,,,,46.0,46.0,,,,,46.0,46.0,46.0,46.0,46.0,46.0,,,46.0,92.0,46.0,92.0,92.0,92.0,,,,36.0,36.0,92.0,18.0,18.0,92.0,36.0,,92.0,0.021213202999999996,0.021213202999999996,0.070710678,0.93,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.02,0.06,,,0.141421356,620.0,0.141421356,0.9,0.53,0.7071067809999999,,,,0.7071067809999999,4.5,0.7071067809999999,0.021213202999999996,0.028284271,75.3,0.7071067809999999,,0.7,0.0,0.0,0.0,1.123384909,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.17609125899999994,,,0.0,1.491361694,0.0,0.653212514,1.247154615,0.0,,,,0.0,0.653212514,0.0,0.0,0.0,2.399673721,0.0,,0.544068044,Lauderdale,AL,0.3187753565384615,1432.0,0.0,1.123384909,0.8073514823333333,1.491361694,0.029348543166666657,,8.28815927
